               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 199,            0.011175,           0.0026177,           0.0014356,             0.98044,             0.99787,              0.9921,             0.81016,           0.0033463,          0.00090841,          0.00022595,           0.0011137,           0.0011137,           0.0011137
                 200,            0.011887,           0.0024271,           0.0014974,             0.98135,             0.99514,             0.99224,             0.80805,            0.003379,          0.00091382,          0.00023503,           0.0011008,           0.0011008,           0.0011008
                 201,            0.011745,           0.0025671,           0.0014637,             0.97849,             0.99612,             0.99233,             0.80964,           0.0033025,          0.00090444,          0.00022394,            0.001088,            0.001088,            0.001088
                 202,            0.011458,           0.0025891,           0.0014282,             0.98078,             0.99612,             0.99212,             0.81092,           0.0032552,          0.00091086,          0.00022606,           0.0010753,           0.0010753,           0.0010753
                 203,            0.011469,           0.0025276,            0.001596,             0.98324,             0.99388,             0.99216,             0.81427,           0.0032435,          0.00091279,          0.00022314,           0.0010626,           0.0010626,           0.0010626
                 204,            0.011434,           0.0026153,           0.0014716,             0.98372,             0.99324,             0.99206,             0.81142,           0.0033014,          0.00090915,          0.00021215,             0.00105,             0.00105,             0.00105
                 205,            0.011177,           0.0026086,           0.0015577,             0.98807,             0.99041,              0.9922,             0.81573,           0.0032582,          0.00090269,           0.0002132,           0.0010376,           0.0010376,           0.0010376
                 206,            0.011378,           0.0026225,           0.0015445,             0.98159,             0.99842,             0.99192,              0.8139,           0.0032755,          0.00090869,          0.00020639,           0.0010251,           0.0010251,           0.0010251
                 207,            0.011442,            0.002575,           0.0016854,             0.97901,             0.99828,             0.99158,             0.81147,           0.0032725,          0.00090994,          0.00020333,           0.0010128,           0.0010128,           0.0010128
                 208,            0.011205,           0.0026683,           0.0013488,             0.97974,             0.99826,             0.99148,             0.81599,           0.0032384,          0.00091013,          0.00020453,           0.0010006,           0.0010006,           0.0010006
                 209,            0.011616,           0.0026275,           0.0015039,             0.98215,             0.99816,             0.99156,             0.81305,           0.0032983,          0.00090737,          0.00020697,          0.00098844,          0.00098844,          0.00098844
                 210,            0.011345,           0.0027208,           0.0016274,             0.98132,             0.99612,             0.99174,             0.81598,           0.0032508,          0.00090122,            0.000204,          0.00097637,          0.00097637,          0.00097637
                 211,            0.011355,           0.0026588,           0.0014797,             0.97872,             0.99432,             0.99198,             0.81618,           0.0032739,          0.00090623,           0.0002111,           0.0009644,           0.0009644,           0.0009644
                 212,            0.011641,           0.0027579,           0.0016583,             0.98155,             0.99426,             0.99195,             0.81449,           0.0032625,          0.00090545,          0.00020304,          0.00095252,          0.00095252,          0.00095252
                 213,            0.011329,           0.0025602,           0.0015846,             0.98089,             0.99828,              0.9923,              0.8142,           0.0032491,          0.00089994,          0.00020639,          0.00094072,          0.00094072,          0.00094072
                 214,            0.011663,           0.0028079,           0.0013105,             0.98396,             0.99484,             0.99244,             0.81114,           0.0032697,          0.00090299,          0.00020478,          0.00092903,          0.00092903,          0.00092903
                 215,            0.011201,           0.0025687,           0.0015751,             0.98504,             0.99484,             0.99285,             0.81679,           0.0032782,          0.00090391,          0.00020056,          0.00091742,          0.00091742,          0.00091742
                 216,            0.011295,           0.0025035,           0.0015864,             0.98133,             0.99549,             0.99266,             0.81626,           0.0032586,          0.00090447,          0.00019899,          0.00090592,          0.00090592,          0.00090592
                 217,            0.011221,           0.0025063,           0.0013535,             0.98145,             0.99612,             0.99237,             0.81472,           0.0032096,           0.0009057,          0.00019145,          0.00089451,          0.00089451,          0.00089451
                 218,            0.011158,           0.0026568,           0.0016434,             0.98293,              0.9931,             0.99221,              0.8164,           0.0031954,          0.00090464,          0.00019086,           0.0008832,           0.0008832,           0.0008832
                 219,            0.010894,           0.0025227,           0.0014348,             0.98248,             0.99601,             0.99229,             0.81632,           0.0032073,          0.00090646,          0.00018775,          0.00087198,          0.00087198,          0.00087198
                 220,            0.011012,           0.0025853,           0.0016636,             0.98444,             0.99594,             0.99246,             0.81395,           0.0032207,          0.00090848,           0.0001871,          0.00086087,          0.00086087,          0.00086087
                 221,            0.010951,           0.0024945,           0.0013861,             0.98836,             0.99502,             0.99245,             0.81924,           0.0031943,          0.00090071,          0.00018225,          0.00084986,          0.00084986,          0.00084986
                 222,            0.011467,           0.0026482,           0.0014288,              0.9843,             0.99466,             0.99256,              0.8102,           0.0032283,          0.00090831,          0.00017938,          0.00083896,          0.00083896,          0.00083896
                 223,             0.01096,           0.0025534,            0.001285,             0.98333,             0.99612,             0.99238,             0.81363,           0.0032119,          0.00090683,          0.00018152,          0.00082816,          0.00082816,          0.00082816
                 224,            0.011084,           0.0024577,           0.0011222,             0.98567,             0.99459,             0.99241,             0.81801,           0.0031933,          0.00090278,          0.00018207,          0.00081746,          0.00081746,          0.00081746
                 225,            0.011111,           0.0025318,           0.0014768,              0.9842,             0.99466,             0.99238,             0.81541,           0.0032067,          0.00090417,          0.00017948,          0.00080687,          0.00080687,          0.00080687
                 226,            0.011009,           0.0025873,           0.0014735,             0.98496,             0.99288,             0.99243,             0.81628,            0.003203,          0.00089994,          0.00018195,          0.00079639,          0.00079639,          0.00079639
                 227,            0.011306,            0.002578,           0.0015163,             0.98214,             0.99459,             0.99255,             0.81632,           0.0032411,          0.00090031,          0.00017836,          0.00078602,          0.00078602,          0.00078602
                 228,            0.010851,           0.0025106,            0.001488,             0.98015,             0.99828,             0.99261,             0.81432,            0.003185,          0.00089835,          0.00017427,          0.00077576,          0.00077576,          0.00077576
                 229,            0.010957,           0.0025295,           0.0015651,             0.97995,             0.99836,             0.99245,             0.81626,           0.0031894,          0.00090044,          0.00017444,          0.00076561,          0.00076561,          0.00076561
                 230,            0.011064,           0.0025128,           0.0015669,             0.98582,             0.99029,             0.99235,             0.81156,           0.0032013,           0.0009021,           0.0001757,          0.00075558,          0.00075558,          0.00075558
                 231,            0.011213,           0.0025549,            0.001326,              0.9763,             0.99709,             0.99247,             0.81351,           0.0031773,          0.00089923,          0.00017425,          0.00074565,          0.00074565,          0.00074565
                 232,            0.010746,           0.0025326,           0.0011667,              0.9774,             0.99438,             0.99257,             0.81629,           0.0031635,          0.00090037,           0.0001728,          0.00073584,          0.00073584,          0.00073584
                 233,            0.010727,           0.0026001,           0.0012876,               0.979,             0.99617,             0.99271,             0.81717,           0.0031805,          0.00090003,          0.00017211,          0.00072615,          0.00072615,          0.00072615
                 234,            0.010974,           0.0026071,           0.0012751,             0.98123,             0.99491,             0.99261,             0.81848,            0.003157,          0.00089753,          0.00016756,          0.00071658,          0.00071658,          0.00071658
                 235,            0.010589,           0.0024684,           0.0011363,             0.97908,             0.99828,             0.99246,             0.81563,           0.0031581,          0.00089361,          0.00016679,          0.00070712,          0.00070712,          0.00070712
                 236,            0.011017,           0.0025692,           0.0013751,             0.97866,             0.99825,             0.99228,             0.81493,           0.0032041,          0.00089735,          0.00016739,          0.00069778,          0.00069778,          0.00069778
                 237,            0.010698,           0.0025686,           0.0013048,             0.98078,             0.99591,             0.99247,             0.81742,            0.003159,          0.00089523,          0.00016502,          0.00068856,          0.00068856,          0.00068856
                 238,            0.010814,           0.0025011,           0.0013662,             0.98317,             0.99535,             0.99232,             0.81496,           0.0031925,          0.00089354,          0.00016385,          0.00067946,          0.00067946,          0.00067946
                 239,            0.011475,           0.0025579,           0.0014002,             0.98109,             0.99454,             0.99235,             0.81531,           0.0031626,          0.00089703,          0.00016231,          0.00067049,          0.00067049,          0.00067049
                 240,            0.011246,           0.0024997,           0.0014172,             0.98068,             0.99346,             0.99246,             0.81782,           0.0031535,          0.00089622,          0.00015906,          0.00066163,          0.00066163,          0.00066163
                 241,            0.010513,           0.0024599,           0.0012935,             0.98555,             0.99222,             0.99236,             0.81895,           0.0031752,          0.00089588,          0.00015905,           0.0006529,           0.0006529,           0.0006529
                 242,            0.010777,           0.0024797,           0.0012304,             0.98715,             0.99124,             0.99229,             0.81638,           0.0031557,          0.00089181,          0.00016408,           0.0006443,           0.0006443,           0.0006443
                 243,            0.010606,           0.0025588,            0.001224,             0.98682,             0.99087,             0.99243,             0.82035,           0.0031406,           0.0008907,          0.00016439,          0.00063582,          0.00063582,          0.00063582
                 244,            0.010828,           0.0025266,           0.0011969,             0.98029,             0.99746,             0.99221,             0.81891,            0.003155,           0.0008928,          0.00016167,          0.00062747,          0.00062747,          0.00062747
                 245,             0.01044,             0.00257,            0.001446,             0.98042,             0.99605,             0.99227,             0.81777,           0.0031716,          0.00089618,          0.00015706,          0.00061925,          0.00061925,          0.00061925
                 246,            0.010893,           0.0025785,           0.0013741,             0.98101,             0.99855,             0.99244,             0.81918,           0.0031307,          0.00089651,          0.00015261,          0.00061115,          0.00061115,          0.00061115
                 247,            0.010591,           0.0024334,           0.0013956,             0.98254,             0.99739,             0.99258,             0.81824,           0.0031279,          0.00089185,          0.00015007,          0.00060319,          0.00060319,          0.00060319
                 248,            0.010817,           0.0026544,           0.0012657,             0.98178,             0.99681,             0.99266,             0.81919,            0.003166,          0.00089209,          0.00015103,          0.00059535,          0.00059535,          0.00059535
                 249,              0.0112,           0.0024242,           0.0013629,             0.98143,             0.99578,             0.99269,             0.81659,           0.0031771,          0.00089428,          0.00015047,          0.00058765,          0.00058765,          0.00058765
                 250,            0.010908,           0.0025433,           0.0014419,             0.98844,              0.9879,             0.99269,              0.8202,           0.0031772,          0.00089251,          0.00014968,          0.00058008,          0.00058008,          0.00058008
                 251,             0.01045,           0.0025514,           0.0014844,             0.98389,             0.99404,             0.99258,             0.82285,             0.00312,          0.00088846,          0.00014884,          0.00057264,          0.00057264,          0.00057264
                 252,             0.01065,            0.002436,           0.0013318,             0.98114,              0.9981,             0.99246,             0.82203,             0.00311,          0.00088962,          0.00014644,          0.00056533,          0.00056533,          0.00056533
                 253,            0.011496,           0.0026789,           0.0014299,               0.991,             0.98845,             0.99247,             0.82096,           0.0031349,          0.00089267,           0.0001477,          0.00055816,          0.00055816,          0.00055816
                 254,            0.010713,           0.0025311,           0.0011775,             0.98357,             0.99292,             0.99246,             0.81907,           0.0031642,          0.00089355,          0.00014757,          0.00055112,          0.00055112,          0.00055112
                 255,            0.010572,           0.0025388,           0.0017141,             0.98243,             0.99167,             0.99257,             0.82025,           0.0031236,          0.00089149,          0.00014807,          0.00054423,          0.00054423,          0.00054423
                 256,            0.011254,           0.0026149,           0.0015933,             0.98173,             0.99599,             0.99261,             0.81706,           0.0031699,          0.00089078,          0.00014756,          0.00053746,          0.00053746,          0.00053746
                 257,            0.010452,           0.0024138,            0.001285,             0.98356,             0.99451,             0.99268,              0.8157,           0.0031903,          0.00088921,          0.00014714,          0.00053084,          0.00053084,          0.00053084
                 258,            0.010572,           0.0024849,           0.0013267,             0.98268,             0.99516,             0.99279,             0.81893,           0.0031496,          0.00088959,            0.000148,          0.00052435,          0.00052435,          0.00052435
                 259,            0.011124,           0.0026263,           0.0012884,             0.98057,              0.9952,             0.99277,             0.81803,           0.0031436,          0.00088871,           0.0001476,            0.000518,            0.000518,            0.000518
                 260,            0.010736,           0.0025379,           0.0015448,             0.98381,             0.99438,             0.99274,             0.81969,           0.0031432,          0.00088868,          0.00014709,           0.0005118,           0.0005118,           0.0005118
                 261,            0.010913,           0.0025378,           0.0015031,              0.9838,             0.99609,             0.99281,             0.82357,           0.0031576,          0.00088834,          0.00014435,          0.00050573,          0.00050573,          0.00050573
                 262,            0.010802,           0.0026002,           0.0013536,             0.98766,             0.99294,             0.99278,              0.8169,           0.0031964,          0.00089087,          0.00014443,           0.0004998,           0.0004998,           0.0004998
                 263,             0.01075,           0.0026207,             0.00141,             0.98478,             0.99437,             0.99265,             0.82023,           0.0031477,          0.00088765,          0.00014476,          0.00049402,          0.00049402,          0.00049402
                 264,            0.010548,           0.0025323,           0.0012168,             0.98478,             0.99294,             0.99263,             0.81909,           0.0031456,          0.00088564,          0.00014434,          0.00048837,          0.00048837,          0.00048837
                 265,            0.010472,           0.0025661,           0.0013905,              0.9849,              0.9944,             0.99258,             0.81755,           0.0031753,           0.0008873,           0.0001427,          0.00048287,          0.00048287,          0.00048287
                 266,            0.011186,           0.0025751,           0.0013432,             0.98451,             0.99343,             0.99265,             0.82034,           0.0031256,          0.00088112,          0.00014179,          0.00047752,          0.00047752,          0.00047752
                 267,            0.010362,           0.0024617,           0.0012282,             0.98258,             0.99305,             0.99248,             0.82012,           0.0031395,          0.00088379,          0.00014144,          0.00047231,          0.00047231,          0.00047231
                 268,            0.010523,           0.0025733,            0.001135,             0.98039,             0.99612,             0.99242,             0.81968,           0.0031677,          0.00088492,          0.00014167,          0.00046724,          0.00046724,          0.00046724
                 269,            0.010781,           0.0025418,           0.0014094,             0.98292,             0.99149,             0.99253,             0.81862,           0.0031362,          0.00088639,          0.00013945,          0.00046232,          0.00046232,          0.00046232
                 270,            0.010646,           0.0024777,           0.0010939,             0.97876,             0.99611,             0.99253,             0.82067,           0.0031162,          0.00088392,           0.0001404,          0.00045754,          0.00045754,          0.00045754
                 271,            0.010809,           0.0025638,           0.0011654,             0.97954,             0.99558,             0.99255,              0.8183,           0.0031209,          0.00088327,          0.00013949,          0.00045291,          0.00045291,          0.00045291
                 272,            0.010386,           0.0025408,           0.0016552,             0.97904,             0.99611,             0.99241,             0.82104,           0.0031074,          0.00088491,          0.00013872,          0.00044843,          0.00044843,          0.00044843
                 273,            0.010337,           0.0024385,           0.0012564,             0.98095,             0.99609,             0.99248,             0.82071,           0.0031095,          0.00088458,          0.00013481,          0.00044409,          0.00044409,          0.00044409
                 274,            0.010514,           0.0025847,           0.0013643,             0.98155,             0.99612,             0.99261,             0.82091,           0.0030965,          0.00088361,          0.00013324,          0.00043991,          0.00043991,          0.00043991
                 275,            0.010418,           0.0025775,           0.0015086,              0.9828,             0.99576,             0.99254,             0.81967,           0.0031203,          0.00088359,          0.00013258,          0.00043587,          0.00043587,          0.00043587
                 276,            0.010453,           0.0024962,           0.0012027,             0.98488,             0.99499,             0.99246,             0.81937,           0.0031148,          0.00088093,            0.000135,          0.00043198,          0.00043198,          0.00043198
                 277,            0.010319,           0.0024524,           0.0010659,             0.98674,              0.9931,             0.99253,             0.81905,            0.003091,          0.00088105,          0.00013525,          0.00042823,          0.00042823,          0.00042823
                 278,            0.010577,           0.0025187,           0.0012437,             0.98407,             0.99417,             0.99258,             0.81831,           0.0030866,          0.00087933,          0.00013587,          0.00042464,          0.00042464,          0.00042464
                 279,            0.010488,           0.0025234,           0.0014612,             0.98399,             0.99608,             0.99268,             0.81575,            0.003117,          0.00087815,          0.00013672,           0.0004212,           0.0004212,           0.0004212
                 280,            0.010755,           0.0027016,           0.0012384,             0.98875,             0.99105,              0.9927,             0.81829,           0.0031375,          0.00087973,          0.00013539,          0.00041791,          0.00041791,          0.00041791
                 281,            0.010143,           0.0025149,            0.001175,             0.98964,             0.99124,             0.99278,             0.81859,           0.0031148,          0.00088111,          0.00013478,          0.00041477,          0.00041477,          0.00041477
                 282,             0.01089,           0.0024729,           0.0012594,             0.98327,             0.99607,             0.99273,             0.81961,           0.0031303,          0.00088133,          0.00013391,          0.00041178,          0.00041178,          0.00041178
                 283,            0.010496,           0.0024821,           0.0012222,             0.98409,             0.99612,             0.99272,             0.82035,           0.0031202,          0.00088211,          0.00013217,          0.00040894,          0.00040894,          0.00040894
                 284,            0.010331,           0.0024715,           0.0013439,             0.98539,             0.99606,             0.99269,             0.82008,           0.0031338,          0.00088134,          0.00013347,          0.00040625,          0.00040625,          0.00040625
                 285,            0.010662,           0.0025552,           0.0012868,             0.98407,             0.99704,             0.99271,             0.81855,           0.0031334,          0.00088016,          0.00013359,          0.00040372,          0.00040372,          0.00040372
                 286,            0.010714,           0.0026316,           0.0012309,              0.9808,             0.99826,              0.9928,             0.81935,           0.0031178,          0.00087958,          0.00013493,          0.00040133,          0.00040133,          0.00040133
                 287,            0.010537,           0.0025023,           0.0012328,             0.98319,             0.99827,             0.99279,             0.81863,           0.0031119,          0.00088014,          0.00013333,           0.0003991,           0.0003991,           0.0003991
                 288,            0.010644,           0.0024521,           0.0015857,             0.98367,             0.99828,             0.99255,             0.81681,           0.0031224,          0.00088416,          0.00013206,          0.00039703,          0.00039703,          0.00039703
                 289,           0.0097465,           0.0025184,           0.0013172,             0.98387,             0.99828,             0.99257,             0.82014,           0.0031084,          0.00088299,          0.00013291,           0.0003951,           0.0003951,           0.0003951
                 290,            0.010285,           0.0026069,            0.001281,             0.98391,             0.99711,             0.99262,              0.8226,           0.0030965,          0.00088207,          0.00013247,          0.00039333,          0.00039333,          0.00039333
                 291,            0.010096,           0.0025817,           0.0011227,             0.98411,             0.99697,              0.9926,             0.82247,           0.0030849,          0.00088281,           0.0001326,          0.00039171,          0.00039171,          0.00039171
                 292,            0.010795,           0.0025209,           0.0011552,             0.98484,             0.99493,             0.99259,             0.82169,           0.0030822,          0.00088204,           0.0001345,          0.00039025,          0.00039025,          0.00039025
                 293,            0.011213,           0.0025037,           0.0014181,             0.98382,             0.99728,             0.99252,             0.81987,           0.0031022,          0.00088066,          0.00013194,          0.00038894,          0.00038894,          0.00038894
                 294,            0.010836,           0.0026287,           0.0013906,             0.98412,             0.99694,             0.99286,             0.82364,           0.0030868,          0.00087847,          0.00012941,          0.00038778,          0.00038778,          0.00038778
                 295,            0.010605,           0.0025242,           0.0012437,             0.98203,              0.9987,             0.99288,             0.82527,           0.0030904,          0.00087922,          0.00012998,          0.00038678,          0.00038678,          0.00038678
                 296,            0.010384,           0.0024777,           0.0010455,             0.98658,             0.99593,             0.99281,             0.82102,           0.0031136,          0.00087879,          0.00012949,          0.00038593,          0.00038593,          0.00038593
                 297,            0.010575,           0.0026671,           0.0012435,             0.98676,             0.99456,             0.99267,             0.82203,           0.0030741,          0.00087564,          0.00012962,          0.00038524,          0.00038524,          0.00038524
                 298,            0.010081,           0.0024586,           0.0011898,             0.98611,             0.99389,             0.99273,             0.82356,           0.0030914,          0.00087707,          0.00012716,          0.00038469,          0.00038469,          0.00038469
                 299,           0.0099233,           0.0023182,           0.0010694,              0.9862,             0.99254,             0.99274,             0.82015,           0.0031081,          0.00087857,          0.00013031,          0.00038431,          0.00038431,          0.00038431
